Wavelength / nm	364.0 nm	375.0 nm	385 nm LUXEOSTAR 100mA	385 nm LUXEOSTAR 500mA	400 nm LUXEOSTAR 36mA	400 nm LUXEOSTAR 500mA	409.0 nm	416.0 nm	420 nm LUXEOSTAR 100mA	420 nm LUXEOSTAR 500mA	424.0 nm	439.0 nm	443.0 nm	452 nm LUXEOSTAR 30mA	452 nm LUXEOSTAR 100mA	452 nm LUXEOSTAR 500mA	472.0 nm	496.0 nm	505.0 nm	509.0 nm	513.0 nm	519.0 nm	521.0 nm	530 nm LUXEOSTAR 50 mA	532.0 nm	536.0 nm	540.0 nm	593.0 nm	613.0 nm	634.0 nm	639.0 nm	651 nm LUXEOSTAR 11 mA	651.0 nm	655.0 nm	669.0 nm	681.0 nm	687.0 nm	701.0 nm	734.0 nm	772.0 nm	811.0 nm	855.0 nm
422.0	0.0002483020041856034	0.0002913819292791106	0.0005302285902080153	0.0007307124927583672	0.0028488364103451632	0.005284898634884231	0.01621201572452267	0.034885694140925634	0.05585217822667678	0.05188159002181156	0.04414974864570122	0.010019897947497473	0.002579461776956512	0.0009742857098022407	0.0011196200897945748	0.00114402884240081	6.567378602756568e-06	1.844850148724062e-05	-0.00016663018250558735	-2.9881623072836436e-05	-0.00015369007479785132	-0.00021656275915373958	1.673259031229504e-05	1.8504712976928704e-05	-3.4536624222755214e-05	5.876773843620191e-05	-9.423745331365187e-05	-0.00018110035583462477	-6.120869695899258e-05	-1.1317176561252462e-05	-8.99975502596436e-05	1.506566831043286e-06	-0.00022105234785343126	-9.90812802816132e-05	-5.4677548151581724e-08	-3.344650580025126e-05	-6.771061924129587e-05	-0.00012058652111653522	-4.433807533292786e-05	2.1228742395108365e-05	-8.985502407757844e-05	-0.00020813975053941716
423.0	0.00023334708160067916	0.00027512041888626824	0.0004878006003439286	0.000667978357990862	0.002614854131800574	0.004675559475498981	0.014499909262125887	0.030626516681219445	0.053389201278066296	0.05057773205454298	0.04579931303952484	0.01155928178229184	0.0031603230134749586	0.0011921825257962258	0.0014279356233615173	0.0014025852125933288	1.0457625600039158e-05	2.1096521094043762e-05	-5.9105479662915145e-05	-1.5160405844852647e-05	-0.00013927158769808798	-0.00012171918564062117	2.9136654484046233e-05	2.0110355628279814e-05	2.018601122067767e-05	9.593317699802616e-05	-3.2690466611936854e-05	-9.611906723058356e-05	-3.202563490482192e-05	-3.933019298224159e-06	-1.4299418771977512e-05	6.084393468855374e-06	-0.00010854543267276387	-2.6542952361026684e-05	1.0844390099076119e-05	5.4282102935828425e-06	-4.044127850148278e-05	-1.7036645358295816e-05	-1.6589653564262097e-05	7.3916298771204815e-06	-4.9368083178183985e-05	0.00020717497013344712
424.0	0.00022089265036373637	0.00025682302819191776	0.000382727256318102	0.0006070588469563007	0.0023407472750808416	0.00407058610333553	0.012747267434234313	0.02680665363002416	0.047672435389531594	0.04602253734618105	0.04619373797713817	0.013257718525243725	0.0038029459685881544	0.001453658704989008	0.0017120000271032764	0.0016395132932640398	1.7097373264390814e-05	2.519459698092211e-05	-1.7837573149202885e-05	-2.0726869741999298e-05	-0.00017285870650772357	-0.00010008398040852568	2.0483978481587117e-05	2.0454421910712172e-05	3.363797357053382e-05	0.00010701072795502549	-9.75532213980965e-06	-4.157464359017772e-05	-1.793835133454736e-05	-1.2530161668757939e-05	2.8834092570029996e-05	5.49370616075071e-06	-6.516700608116527e-05	-7.206360543557665e-05	2.4068267977316515e-06	-1.3941045079254871e-05	-3.374260704950637e-05	-1.3215391327231078e-05	-2.810865788830334e-05	-2.191978689514107e-05	-0.0001471781771844442	-0.00021717054335333572
425.0	0.00020974047136422617	0.00023515779325254378	0.00035880812109271047	0.0005435470163032471	0.0020890355317611906	0.0037242856240636167	0.011082995623320107	0.023809224992020386	0.04096431143777088	0.040920685619440185	0.0455064916206323	0.015047277337485577	0.004557727540299017	0.0017643634240915417	0.0020756251550083545	0.0020310695996718304	2.5389315312459e-05	3.031933476973246e-05	-5.742111067840315e-05	-3.794727782907381e-05	-0.00022296329689707917	-0.0001462523587719221	2.5202857762719377e-06	1.4146540066119052e-05	8.574183868473096e-06	9.999165446337417e-05	-5.729704459348399e-05	-1.2210792658900248e-05	-3.4270643361577224e-05	-3.141708193264844e-05	9.84534432358403e-06	-8.092101925659493e-06	-0.00012502607922612512	-0.00018537287567259932	-2.6004024025818716e-05	-5.5665009406523144e-05	-5.039369609030929e-05	-8.090338235182923e-05	-5.728739255466381e-05	-5.859527691055253e-05	-0.00019304308291730388	-0.0009612605864564299
426.0	0.0001991991163056901	0.00021634910042026538	0.0003457095470407102	0.0005002552786744315	0.0018065305075164277	0.003315304913964459	0.009615261731910543	0.021143156643820934	0.03425946795610688	0.03499685019596022	0.04397929309590125	0.016668462994237892	0.0054614991162610415	0.0021493144656809147	0.0025639095993832315	0.002417850829172209	3.4583404187087924e-05	3.464154021769276e-05	-9.417168847737195e-05	-4.401417038059955e-05	-0.00017579324188006398	-0.0001016159335221176	4.809118648923482e-06	2.2174753322873636e-05	-1.3237501165953202e-05	0.00010544408881672575	-0.00010729998724110117	1.4725138945421406e-05	-2.5093921636707698e-05	-3.983347659669206e-05	-4.1240633948730836e-05	-1.0038542284018496e-06	-0.00011818330734009637	-0.00023656044903030567	-6.736955972978681e-05	-6.819056456017218e-05	-5.961899308288371e-05	-9.819156955733529e-05	-4.7785739662103116e-05	-7.242332572145958e-05	-8.120639573128802e-05	-0.0008668692114232377
427.0	0.00018897415516660906	0.00020555672698208368	0.0003616556371909712	0.00047718363406985256	0.0015949433423719196	0.002910534070114892	0.008403718537830897	0.018749178017414225	0.0297081437439303	0.030870525691705508	0.04181467041569612	0.018260029205130156	0.006499976371648109	0.0026428911051695125	0.003104383609697682	0.0029293458320191136	4.363970053109552e-05	3.709039690169375e-05	-9.59652823982129e-05	-2.9783355265910117e-05	-7.289334382245934e-05	3.286048365861898e-05	1.9761413715378378e-05	3.295549683908741e-05	-2.3479288075047635e-05	0.000122742836590399	-0.00010449410363055857	9.167782309623556e-06	-2.754270150335942e-06	-2.9964563178142325e-05	-8.15711723678332e-05	1.9495823121218886e-06	-4.1304397071075906e-05	-0.00018192514840721855	-0.00011114066613798808	-6.63188527416562e-05	-4.8728732374318775e-05	-6.0241141950912994e-05	-8.871710146156335e-06	-3.2340561987068554e-05	-8.793490799961941e-06	-9.441913609762846e-06
428.0	0.00017865564478847655	0.0001962452068806577	0.0002830641928789711	0.00041211641164570436	0.001356062132771063	0.0025977565998674995	0.0072834075801077895	0.016737669399202945	0.02593494703869352	0.027193473750458642	0.038558458270655065	0.020020787383323496	0.007582811214099225	0.0031501871738132854	0.003698465380678327	0.00345446384839599	5.275655306076439e-05	3.833498279268782e-05	-7.090791619987433e-05	-1.4317588078011716e-05	1.2516949311782143e-05	0.00013259635270685492	2.1924415651533017e-05	3.3528940643141125e-05	-3.206920960620765e-05	0.00013403222430040482	-4.630319573935116e-05	-2.657463675519622e-05	1.120672493372887e-06	-6.980204978256754e-06	-8.377459801643969e-05	-5.434009039187876e-06	-3.102972329478963e-05	-0.00011311950864405548	-0.00011343056977000498	-7.412945741394602e-05	-2.725298699544615e-05	-3.131528239488434e-05	2.1942427147549906e-05	3.564936733460954e-05	-6.48144635659724e-05	0.0006590823619412979
429.0	0.00016828058986989914	0.00018290945047474833	0.0003038510603962753	0.00035845539554292083	0.0011922978660329757	0.0023002593848964	0.006294817158716623	0.015147515744777282	0.022233920675584384	0.02347120008587531	0.034746609756764774	0.02215198898526499	0.008810199563048548	0.0037822493452447257	0.004434508443793521	0.0040711509866444145	6.413210492087669e-05	3.987216568911563e-05	-3.2804299002578915e-05	-1.4324667206458394e-05	2.968370387394894e-05	0.00011610339681364822	9.837865526032189e-06	3.180860923097933e-05	-4.1737459563051036e-05	0.00014466000698225835	1.8315827969511888e-05	-2.6353179349296824e-05	-1.4190937545749668e-05	9.822194058148648e-06	-6.7686951408769e-05	1.4944703090427009e-05	-0.00013222253205321034	-9.854788899431901e-05	-6.978234179032216e-05	-9.014957631971204e-05	-1.0586053074422478e-05	-5.684855480341313e-05	2.5608395487010734e-05	6.239467071496649e-05	-9.115375221099614e-05	0.0005814810625439394
430.0	0.00016007430936945203	0.00016814779232524816	0.00022639862252357926	0.00033382835916724666	0.0010105708520885747	0.001992315464787427	0.005500112864370315	0.013722115528910712	0.01924213194738413	0.020245524043605446	0.03110507061542754	0.024521888251474885	0.010306886390410656	0.004439329299253254	0.005173529715834614	0.004821821165177283	8.062898067301869e-05	4.166975254316724e-05	1.2161933963156102e-05	-2.8394223374200263e-05	4.617821827314327e-06	4.214570455318402e-05	2.409256343489624e-07	2.228944208368464e-05	-4.7006238552012505e-05	0.0001622501555984689	5.127566627648429e-05	1.896614710504552e-05	-1.008897811681247e-05	6.068735267722979e-06	-5.7653348468851985e-05	7.413439912091182e-06	-0.00022461661229719	-0.0001488923649322638	-1.5894971661423983e-05	-9.694744162290535e-05	-1.4433020341512446e-05	-7.32268788046873e-05	2.086399806711559e-05	2.152454761421389e-05	1.3542922910365322e-05	0.00019138444831380872
431.0	0.00015234497607416613	0.00015593693370649016	0.00021273054525192727	0.0003221629208840331	0.00087246765278808	0.001764982687309512	0.004918068439578919	0.012405801254044899	0.017816002247340722	0.0183716620287005	0.02805987791946933	0.026815004840555403	0.012176668047520737	0.005227954368102595	0.006132796628919617	0.005670380420312101	0.00010221446492949515	4.332196660798773e-05	1.729467473913466e-05	-3.9319423699690487e-05	-1.952741685924503e-05	-2.4248223033508768e-05	-1.6938890870507215e-06	2.320695217017071e-05	-4.9227592071705e-05	0.0001811079158484658	2.6247957815648356e-05	6.457050912060005e-05	3.930854778398347e-06	-1.1800943637715023e-05	-5.1488905626181535e-05	8.299470874248387e-06	-0.0002170719096824151	-0.00018856667233290903	4.739060712681021e-06	-8.415334753827921e-05	-3.0926620285678264e-05	-6.818296709896271e-05	1.8739683981146228e-05	-2.5248952723462272e-05	0.00013951238128365098	4.129531964297304e-06
432.0	0.0001435488284869354	0.00014554763237841327	0.00021785607422879628	0.0002765380955985747	0.0007455620101876247	0.0015014762442795548	0.004438865449332176	0.0111532045089817	0.01624531316503558	0.016843378113524904	0.025346960402899348	0.028597478398661995	0.014462751779626182	0.005931034761043185	0.006913371006450643	0.00651992277951609	0.00012948932953447658	4.5548036195535865e-05	-5.580053999090926e-05	-4.399852783701519e-05	-8.339959909594596e-07	-6.179468378871834e-05	-4.292468603553333e-06	8.526790786390649e-06	-5.0434354891930884e-05	0.00018853679221119638	-1.586975328343386e-05	5.688410599263435e-05	-1.7323937811232368e-05	-2.3409186908246583e-05	-4.610996522813024e-05	-1.104553846618323e-05	-0.0001722214178322641	-0.00017238845839446382	-2.4599625179940246e-05	-6.155250181408612e-05	-3.5559011727492346e-05	-8.944740862841432e-05	7.6111070067559575e-06	-2.8099673108095923e-05	0.0001890199202884556	-9.141585130025358e-06
433.0	0.00013374806360182652	0.00013771811734505115	0.00019963197119992699	0.0002583918582691305	0.0006394185039684945	0.0013343289620735708	0.004010672233877864	0.009901596192423315	0.014718801080032816	0.015094033587992918	0.022891247608204046	0.029963727285697756	0.01710548547707131	0.006744516207420728	0.00786682332115651	0.007591506214914742	0.000162497274305626	4.8937290907800354e-05	-0.00014640046895278346	-5.360735670768105e-05	-3.015445607498423e-07	-7.582310711872457e-05	-6.395643965292614e-06	2.9629522775574505e-05	-4.383744185317765e-05	0.0001797412398807414	-3.240818178799881e-05	-4.96435738670791e-06	-6.675754215558323e-05	-2.300030173778038e-05	-6.090362910059851e-05	3.721644236436299e-06	-0.00018257018450194558	-0.00011693332435559003	-8.2034099321006e-05	-6.0955913259410385e-05	-1.9852455387318057e-05	-0.00015879118622924712	-1.135081428846986e-05	-1.586979509712316e-05	0.0001080228075659603	-0.00022489624585865408
434.0	0.00012647849932136376	0.00013328915748896987	0.00016489227480114425	0.00024102331682523463	0.0005470386611931633	0.0011525251084801209	0.0035887925140639307	0.008676734203824567	0.012758610848244886	0.013185676863194109	0.020543132641480808	0.03137498221207562	0.01988490661330073	0.007458733548734346	0.008761278735235032	0.008631489876661402	0.00020085399846595924	5.234004305248755e-05	-0.00015748672120467668	-5.726654639705775e-05	-5.637469454601244e-05	-5.88917485697001e-05	-1.0034850476949406e-06	2.4812594821521823e-05	-2.1362367366152008e-05	0.000170796378756326	-1.8444740508297437e-05	-7.239498375979618e-05	-7.764401745351886e-05	-1.5653574071824116e-05	-7.155653457900991e-05	7.26576808506512e-06	-0.00018514443870389365	-8.785295064064034e-05	-9.700328608567054e-05	-7.915956311149392e-05	2.6753549436898088e-06	-0.00016882999627048875	-6.981223384653382e-06	-2.3035003186738283e-05	-4.073134894947402e-05	-0.0006006314344185428
435.0	0.00012075613550546413	0.00012938726046962288	0.00014296640084453518	0.00021328549690737073	0.0004679559169991301	0.0009992547928005665	0.003161744092754251	0.007620478100011215	0.011306456085434232	0.011539606133746797	0.01826334094258601	0.03287703533271195	0.022775448307470275	0.008057546280095593	0.009542420390656704	0.009586926588459178	0.00024343982087874123	5.400085123499642e-05	-7.946507412746084e-05	-4.0010426744315806e-05	-9.964374034485421e-05	-1.056706005408678e-05	1.1579459059215009e-05	2.687699251611597e-05	9.452311331492877e-06	0.0001655868521821491	-6.098075146133035e-06	-6.598681518802344e-05	-2.3872836309748556e-05	-1.5409900101735104e-06	-3.102159444522554e-05	2.540269620226552e-06	-8.454823880009267e-05	-6.784399356077893e-05	-4.351056237874541e-05	-6.745598514285885e-05	2.0447754136871344e-05	-6.361152039752097e-05	3.696852460202639e-05	-2.0920131783344392e-05	-0.00013880465689882502	-0.0006575962416347317
436.0	0.00011557489609245394	0.00012162466416636753	0.0001352781073792313	0.0001780299500958796	0.0004471937806178054	0.00086952854392428	0.0027639543281699616	0.006746532919965463	0.01025779914451901	0.01060951096819402	0.016218922868651158	0.03400173899497597	0.02600628020463072	0.008861020613442303	0.010453894141454652	0.010956671443694176	0.00029460976627576434	5.442094234824816e-05	-7.94588035188605e-06	-2.550115490304849e-06	-7.098495206050543e-05	2.880420507862924e-05	1.912594180872075e-05	3.031765534043922e-05	2.6659174648099344e-05	0.0001559684012871632	-5.209270349149498e-06	3.0212810281391057e-06	4.4442104615759705e-05	1.3901417417651326e-05	3.034503624688217e-05	6.822752603986518e-06	7.854551844179464e-05	-4.2954916530343315e-05	1.5188416718168803e-05	-1.7891467259536207e-05	2.6329352169753772e-05	7.404884361363059e-05	7.243434658160092e-05	8.167500639656423e-06	-0.0001610250789129016	-0.00013962482267660883
437.0	0.0001093385195395657	0.00011086324012707985	0.00011278273020296972	0.00021743320829695778	0.00038654034849258814	0.0007600720214349133	0.002431052019412853	0.005968819905923278	0.009044681302755351	0.009422808814406422	0.014550259041229358	0.034562603365022475	0.029589393761509594	0.009525525199699516	0.011265952441916617	0.012158726833415942	0.0003593031211150479	5.502375296962111e-05	-1.7932402117137827e-06	2.343074643184722e-05	-1.9189088930938272e-05	-5.234844951542168e-06	1.5008934465228937e-05	1.540811643503781e-05	2.0010732216053502e-05	0.00013397091603752328	-1.3286462277123707e-05	3.843780106195745e-05	5.9210564090724364e-05	2.0287856217088916e-05	3.2398926151312655e-05	-5.434009039187876e-06	0.00015958608972870035	-5.611822091140398e-05	7.86708531460307e-06	2.101909577346977e-05	5.888682980759214e-06	0.0001075632005016532	4.496594812127694e-05	2.7534316111116603e-05	-0.00016262121831990388	0.0003958078958726057
438.0	0.00010365572347823145	0.00010194596951510062	0.00012872882035323076	0.00017828918205772855	0.0003555137851362266	0.0007291996689379125	0.002145756738120231	0.00527555838238858	0.007641514893388914	0.008154497225016273	0.013112829917649513	0.03483211797618216	0.03318912822355776	0.010264276108443566	0.012078578020269229	0.01341597649444985	0.00044073634743942115	5.689510450430882e-05	-6.915797705918063e-06	3.78308313803836e-05	2.938076651550663e-05	-0.00010900266161958003	8.392887665311952e-06	2.2404130844495318e-05	1.2509626839993923e-05	0.00013798236690386898	-1.7759675161418148e-05	1.446766727985361e-05	4.92095444104013e-05	1.683853724569405e-05	-1.290564463718708e-05	7.708783566143723e-06	0.00016975360164952225	-0.00010958508129859398	-1.985795080995582e-05	4.223346928512308e-05	-2.314311737203463e-05	4.148368200054301e-05	-1.648489839420352e-05	1.1278107973348037e-05	-0.00011285542130731327	0.0005294352637496958
439.0	9.943680845400383e-05	9.880206612617911e-05	0.00011790825917983952	0.0001407005475895953	0.0003244872217798658	0.0006252003804757933	0.001890866413668069	0.004692976051147429	0.006361475461652357	0.006859683602414986	0.011769846992094036	0.03490954233293897	0.036559503763898334	0.011006255118165305	0.012918574756845583	0.014732633729949502	0.0005395614543808885	5.9619043520628954e-05	9.384100114653242e-06	3.6057353933222225e-05	9.147732536925235e-05	-0.0002100021333331585	4.8250370522217165e-06	3.0432344101250223e-05	1.6258555246205702e-05	0.0001688766542824329	-3.9611790847424214e-05	-1.490887584602282e-05	2.6553623901689902e-05	9.503766930160194e-06	-3.931507660952399e-05	1.0809891933693523e-05	9.230782394344862e-05	-0.00013517292893728416	-1.2466558635381691e-05	5.282111062096125e-05	-4.1165915603535714e-05	-4.1239307818145196e-05	-4.5085127070633054e-05	-8.613009790180352e-06	1.5191769381579862e-06	0.00033506391214524505
440.0	9.71798247018726e-05	9.852211423180747e-05	0.00013499335576940466	0.0001012972893885171	0.0002680328734171631	0.000522760301735745	0.0016725597926412086	0.004217658535350041	0.00542697888010267	0.005987850843207331	0.010564058325157387	0.03457358408122196	0.03971284347050038	0.01196112738736561	0.013891172700360808	0.01613805121855164	0.0006590483069309627	6.266451495285815e-05	8.828973156472977e-06	2.5007027538737126e-05	0.00016885455953392586	-0.0002123157454419767	6.852963440920691e-06	3.501989453368123e-05	2.237829608749728e-05	0.00020179657161562806	-8.175821040891813e-05	-2.631999004584661e-05	1.1941999583854267e-05	-9.814138560085679e-07	-4.0202392489287184e-05	4.312331544540964e-06	-4.932254897921264e-05	-0.00010587928276659691	1.3862132983174013e-05	2.999838325151551e-05	-4.052183762813675e-05	-6.822527798682336e-05	-2.3977743682370285e-05	6.693285552074186e-06	3.120519961233331e-05	8.768373553995823e-05
